id	filename	md5	size	state
18de022c-8ec8-41fb-85e6-06e54011bbff	TCGA-DJ-A2PN.894CA3E0-0279-45E2-8762-E53EEBE01272.PDF	021b3fc9803beff72187a984573f6a24	92023	released
0cb5df2d-223e-4507-bc92-17c8083a9ba1	nationwidechildrens.org_clinical.TCGA-BJ-A0Z2.xml	5fdd1ba1c03f5d26c36bc7afa9f5e867	53508	released
5ecb4388-9701-4510-af01-73ee19bec5a6	nationwidechildrens.org_clinical.TCGA-EL-A3CV.xml	c9fc6822d24d548af8089f0fee74f972	51500	released
da718c26-d89d-479f-b319-68595af3c337	nationwidechildrens.org_clinical.TCGA-DJ-A2Q8.xml	bd3ac66bd1e06c01dc28c0b437de7959	53594	released
f0f7c3ca-7320-4612-bfe0-0ca426360e78	TCGA-FE-A239.E0EADBBD-4454-4BF8-A0FF-3E08C3634324.PDF	9867d82245b33dc91d23c26e9d4d43d1	136166	released
f63ea2bf-1d9d-4399-82e0-2c1ff2b01b95	nationwidechildrens.org_clinical.TCGA-DJ-A1QF.xml	22763e192601f633ccd4949e2b46b14f	40446	released
241e98e4-0f49-4c3e-82b6-e3a24632002d	TCGA-BJ-A3PR.9C4A4B7A-9341-404C-9804-6B91FDFC3F2C.PDF	c1b05b073a9e57233408341722b9f7c7	87833	released
4a6f5311-e247-467e-9b8d-83443d3bbb15	TCGA-KS-A4I3.4948BB01-8F03-4124-9D83-DF98967F7B58.PDF	822aa966d77b220ba40ec8ebb9e4d965	136671	released
681ba7d7-3506-4f5b-96c9-8e2951a8b62e	TCGA-EL-A3H8.62BDE4A8-A9F1-4CB5-9633-5F7C048F9845.PDF	be9a0b422927dd214e50224c33c81cd3	177480	released
91620976-af46-4417-b0e0-e222c545e1bf	nationwidechildrens.org_clinical.TCGA-EL-A3H8.xml	c8f51fdd3487b88aa0ec26f6534815b8	59893	released
3d3587bf-e592-4c0a-af57-b8e1aa996967	nationwidechildrens.org_omf.TCGA-EL-A3H8.xml	4ccb1a02e3164cfa1b210d91d46a01e4	11108	released
60e020c9-9466-44eb-86a6-5258e0dd06fb	nationwidechildrens.org_clinical.TCGA-DJ-A2PY.xml	507f24936a0877bfbda6aa92a21824be	45988	released
fe8ad061-fb4c-467c-a894-d9f5216ce9cb	TCGA-EL-A4K2.F7DCEAA1-8E7C-44CA-8537-3F2706AE1068.PDF	0ccae0b5e9962a19ed0c11315851c259	107245	released
af8e23ec-849f-4ce7-81cb-52bcc5ce0293	nationwidechildrens.org_clinical.TCGA-FE-A23A.xml	4e31faca24aabf4731f87b985e8985ac	58351	released
ba9d84f0-aaa9-4295-9165-f2ca29fa8af3	TCGA-DE-A4M8.9DAE2966-D92F-4436-B3E3-5BC1923295BB.PDF	ac6a5ccb03a4e6cc08208cfa8f3987cf	228660	released
3e2170a4-d93b-456c-8533-00eb04fb3469	nationwidechildrens.org_clinical.TCGA-BJ-A28W.xml	3843c73068137e79c6cd4f3bdf4a37ee	39923	released
4604062d-5403-4891-81ff-c76060bf9f14	nationwidechildrens.org_clinical.TCGA-CE-A482.xml	3aab53cff3a09ef5790dbcda60f82e56	52889	released
66247f21-c209-4ac7-b008-4baf48564f14	TCGA-EL-A4K1.65C051CF-2A8C-4B14-99C4-34FDECE59532.PDF	ca6c9b53f2b8c2729e4a9b0eee103aee	126665	released
c445c9d8-ba89-498d-939b-a4b024bdfbfa	TCGA-FE-A3PC.5811676B-2274-40D5-9CBA-36468ACAF6B5.PDF	2b2057cbc217b64aeeaba28c1d507777	152692	released
3a572318-4753-46c4-ae45-04bcd8961a1e	TCGA-EM-A3SU.DCC20FCD-7349-4F33-BE64-09E871835446.PDF	645c0c5929b3b29f72871851bc361095	278423	released
96a3b07f-8ea6-4602-aa66-d62dd94b6bac	nationwidechildrens.org_clinical.TCGA-KS-A4I3.xml	c29a802693b4e41e2788c450b49b994c	76838	released
4f3e8eff-ccb2-4e76-913a-0b141865b175	TCGA-DJ-A2PY.4EFD0576-046A-4F23-BA02-637B2E38EDFB.PDF	9f10c2907beebb805109a709549a0100	147835	released
4c4f3bbe-11c8-4e4e-93ad-6297ba3c662e	nationwidechildrens.org_clinical.TCGA-EL-A3CO.xml	52ac20343fa02e5b2eed3ee86b3a1938	38679	released
350b1c22-7267-447c-8277-435401e3c6c7	TCGA-EL-A3CO.070A0EB6-F8C7-4F57-B655-137ED40B4A12.PDF	417217c13a53915bbc4837404c62e955	186259	released
2e13658d-378a-4171-b9a7-d559d0c012d7	TCGA-BJ-A28W.098C0E08-B4E1-4EE1-8472-0A737A8C521E.PDF	94bd1b310bd0e8e373202d367fc664ab	87775	released
05e0b3f5-25a6-4eb8-962f-bf186a50b39d	TCGA-EL-A3GO.8DAD2F04-A959-479D-B58F-39D081026080.PDF	4eb610a0fcee16668923d871e80f5d75	87104	released
0c388de1-27ea-425f-8802-b09ac3c23498	nationwidechildrens.org_clinical.TCGA-EL-A3GO.xml	ea02d84ff543e6412472f22e35a547a2	47477	released
6d50384f-c66f-42f2-8bf7-ed4453901aca	TCGA-DJ-A3VF.8E171469-48B5-4A71-A2B0-72F743711E36.PDF	e8d5b65d10cea767c9af60fbc15dc713	132381	released
e02139e1-9636-415a-a090-a447d750b021	TCGA-CE-A482.45D4405A-942D-494A-98F6-5285062E5311.PDF	ed524895003a70ca8cca635700bc338f	463000	released
93700cd7-d4f7-4a8b-829f-c5305ba20617	nationwidechildrens.org_clinical.TCGA-EM-A3SU.xml	5bf04cf5c9779ea5f8f4d266145f99d4	78699	released
f5914aba-c165-409d-b76a-d9692cbb2848	TCGA-E8-A44K.65882DB3-606B-4C8C-9B7B-67D996F982C4.PDF	c6594d8d1213f72b706fcb57cb8f4ccb	56011	released
e36fe2e4-28b7-41ef-b14a-8806fb494570	TCGA-EM-A3SU.3D004E6D-7679-4DC6-8F3F-86319814218E.PDF	48cc06fcf488d2a40be0162f775143c2	210367	released
b41ab649-c12d-4b58-aa7b-0bd652cf623e	TCGA-EM-A3FQ.B380639C-29C2-4FF1-98F6-201C76988B39.PDF	d4ec5dcbeaba5ed8679f53482a257be9	344705	released
2d4f7baf-f0a2-4dbb-8885-b9deb9de1aa8	TCGA-DJ-A3UZ.16D17ADE-B455-481E-A233-76E96DDCB635.PDF	63a93e58a28e77912a2e7194cc48c3e2	139276	released
36d9c4c0-bc1e-46b4-adfa-b856352a10f4	nationwidechildrens.org_clinical.TCGA-E8-A432.xml	f3673a16ec5a454e9d2e23405815b4b8	60544	released
457efe81-7ecf-405e-a0b0-e1cd3ab8f695	TCGA-BJ-A18Y.A36DAF35-DB45-47EA-B167-0B3A11D853C3.PDF	301a377495d5b43ef8d2ba45b58f0827	94480	released
449c8d58-c92c-48c8-a67c-e9ffccfd9b1a	nationwidechildrens.org_clinical.TCGA-DE-A4M8.xml	1d57f442239b7dee8d8174f3be9d3d21	52145	released
c9466413-96ab-46bb-9edf-577028ee6897	TCGA-FE-A23A.365B2777-B6AC-4B9B-A082-B209C61F9ACE.PDF	6baab3ce2bb7c4ffb7b4a6631f9f47dd	213573	released
8484c278-c5fc-459d-82ff-f885785ea0e3	TCGA-EM-A22L.D48FB953-758B-4515-B244-09DCACD29441.PDF	f8f88c85ef567c8f72c46ffd1920d968	164793	released
7942e7b9-de7a-44b2-9e01-774e8847aaea	nationwidechildrens.org_clinical.TCGA-FE-A3PC.xml	c93376bf8921a6dc64ffd89059c320a1	45918	released
34d50258-a4bc-43be-a85b-2aa2c5b246b6	nationwidechildrens.org_clinical.TCGA-BJ-A28T.xml	926cb4e38c57f313078c9d2fa605a9ae	39878	released
9d33fb36-7a51-4b53-aba7-0d8a70e5ca3f	TCGA-BJ-A28T.B989C4A6-271C-4AC4-A55A-3011C7C6ED05.PDF	923b36c18cb24c237488aeefa2191590	82019	released
40a311f2-c689-4768-bf9f-c775fe70e913	nationwidechildrens.org_clinical.TCGA-BJ-A0ZE.xml	c56e7760d2c0f3faabd72095812445b2	40874	released
45f070f8-9881-4f73-99c3-47a33e362b48	TCGA-DJ-A4V0.9807707B-9175-467A-A3F5-879E105129FC.PDF	3dc27fa7db709e91d1352e2fb889d766	121969	released
b1e295ee-6630-4dae-abb5-f13730192b2f	nationwidechildrens.org_clinical.TCGA-BJ-A18Y.xml	f676e631c0cdac8179072b82e9b235ea	58236	released
52776c70-8423-42e0-8213-dc80874911ef	TCGA-DJ-A4UT.02AD6E8E-1CEF-4BED-9236-B847EBF8513A.PDF	2dc73269373159d8fa56cb894e820c4d	120251	released
799270c1-338c-4efb-9958-34efaa0bbd5c	nationwidechildrens.org_clinical.TCGA-DJ-A4UT.xml	8827ede0e83a3d0ba4dd32f543212e06	60639	released
1ac5769f-8720-4388-b406-6ca3896e9036	nationwidechildrens.org_clinical.TCGA-DJ-A2Q3.xml	db40e39f26475058b9584d8eb0931c7f	60545	released
ecf15120-9665-4158-ae59-5a79dd76efa4	TCGA-DJ-A2Q3.A65C7D99-30AE-46C3-AFA3-691C0EB0D43C.PDF	6386529d19a66cd84296eb81f63c33a3	132201	released
4811242d-bbce-49ab-bf66-5dad9970baaa	nationwidechildrens.org_clinical.TCGA-ET-A40R.xml	af14dbec427c552059b54d4b0b857f1a	52119	released
b077a0ea-93cc-4855-89a8-b47e2a556a05	TCGA-MK-A4N9.0C6D4CF3-93B9-4F2B-82E7-7DE9251C82EE.PDF	7cdaf39c61571ffcabe9a7d07052a844	185386	released
2a5e3b56-5e6e-4486-a76d-789dbd257b93	TCGA-EM-A2CR.9E95A9A3-0E7C-462A-8C9C-8005161A918B.PDF	4083c27eacabf10d4bce3f455c90b22f	191732	released
02e0cdbe-a101-46e8-b21a-17611555edff	TCGA-E8-A414.ACDA1B0C-0F5D-40E3-936A-C96D921B861A.PDF	dc9ddbd5d4e60abb7dcc582f5ea48f05	55943	released
e299ce5c-0385-4d02-865c-dcd6b096c12c	nationwidechildrens.org_omf.TCGA-EL-A3CR.xml	4f0428f383d3cd8c19b0cd2d3cdd5bf2	11014	released
01cb3651-801f-4d37-be86-4acee2475b72	nationwidechildrens.org_clinical.TCGA-EM-A1CT.xml	48ba8b1aae60594fc9a6540672c15626	40064	released
9408f331-43c7-427f-af35-bfae7205127d	TCGA-H2-A2K9.726162B8-E14A-49DE-8164-70EDB6609EC8.PDF	bef108aae891fd594b88c6af4f0768a7	82078	released
86aa71ac-7670-4154-a201-a22795262f36	nationwidechildrens.org_clinical.TCGA-J8-A4HY.xml	575f8eb3add7aee5c83e9ac6aa0b6c59	34793	released
7e3597c6-0a39-4d00-a7b4-f189eb325b91	nationwidechildrens.org_clinical.TCGA-DJ-A4UQ.xml	ab50f264c2e4a77ecd1ae8c7b34c2b04	65736	released
a413324f-77d7-48ac-b643-4056ee1153c5	TCGA-ET-A4KQ.AE832FB1-0B21-463D-A8F5-68CF8EFDAC62.PDF	dd5abf0cfb12573b1c2729f8b2e0bb86	74240	released
569a9535-2d0a-47c7-b487-b002622173a5	nationwidechildrens.org_clinical.TCGA-ET-A40T.xml	75586fed5e88546b0379e7620e742341	47062	released
9f46e28d-11d5-4b44-95ed-ad5d71b338d7	nationwidechildrens.org_clinical.TCGA-EM-A2CP.xml	5882b1fc9d29adf7fa64d530595e1ad8	39960	released
e9cbac74-5109-460d-bf4f-a8c6ded8a974	nationwidechildrens.org_clinical.TCGA-ET-A25K.xml	ee651e7a1756e0a8d258807be3f1d1ee	58143	released
0a0d9f63-7f32-49b0-a246-b2572e8e99f4	TCGA-DJ-A2PR.B78B9C06-DE73-47A9-A32A-73F60351433A.PDF	1f4c5162f9c617a7cbb03e57f344a70a	138844	released
9ee75ac0-b7ba-4d07-91c1-e094d642041a	TCGA-EM-A2CM.26C8884E-4AFB-468D-A974-BE406BD2845F.PDF	4ae7009dad92e7458e7b84b6e99c3219	116435	released
703a7ef3-32d6-4799-8a0e-fc2114ee9867	TCGA-EL-A3GZ.08E1BDE1-35B6-4F04-BEC1-D3FCC9A2A9CD.PDF	feb3615cc1ae32201e423956cacbe540	110722	released
7e252dc2-e2fe-4405-8553-c4ef823b3b6a	nationwidechildrens.org_clinical.TCGA-E8-A44M.xml	ba568127522d0e5cec1c87cb08181dd7	64821	released
85718d5e-aa33-43fa-916b-16d9882b6588	nationwidechildrens.org_clinical.TCGA-EL-A3N2.xml	cad6f21602b47b230969081423a0eb29	51737	released
e48a4548-a647-4c52-8823-0d7c54e4f156	nationwidechildrens.org_clinical.TCGA-EL-A3ZQ.xml	48c1b736650ecacf8751cd05c490670c	51939	released
6a0b69d2-7411-4280-b81a-1b071ce69c06	nationwidechildrens.org_clinical.TCGA-EL-A3H3.xml	5e5311422a862e71702fd3194d5940b1	51595	released
17d021aa-afef-4d93-8c6d-a4c52eb3d4d4	nationwidechildrens.org_omf.TCGA-EL-A3CS.xml	57b21430f0c044a0925df4452a43394e	11044	released
8e6ec431-fde0-4701-af4a-3c8872b153c3	TCGA-ET-A39I.130DFC95-3FA7-4B7B-9CC9-22C06F89C9A7.PDF	3fad3a67aababdba2455c99bc8c8aa64	74305	released
b8967cac-c820-4bed-b409-0b827f8c5325	nationwidechildrens.org_clinical.TCGA-IM-A4EB.xml	d42a5d406f084c2347990ae5db48d586	52155	released
719317fa-7d42-489f-9e81-592f0e0c1328	TCGA-IM-A4EB.67DA9755-804F-4CCD-9C4B-7EA193341E30.PDF	2ebb8dd9b2aba8223f5993acacdb47de	491561	released
a99df37d-f8d7-40ef-ab2b-dfb371e95b79	TCGA-FK-A3SD.6E68253F-66C4-4B31-95F5-C1B2BD3009BF.PDF	b63549b8fde48cb37c0944dce081607c	54599	released
708b1b6b-bf67-45eb-ac42-2b8b9ec10d7f	nationwidechildrens.org_clinical.TCGA-FK-A3SD.xml	08837c811a4d56acaf4fc787b3ddf265	47148	released
90297424-2623-403a-922c-45b2e9aa0a40	TCGA-BJ-A45E.BEB7D523-29E2-4DD1-89E6-06CB04541FB9.PDF	d472a618f74eca374ab483cbfbe882c0	182952	released
71ef4b0a-7ba3-4306-9e40-ab4e77faeca3	nationwidechildrens.org_omf.TCGA-DE-A0XZ.xml	db43569dc974fec1fb43e89a761890a2	10650	released
b51b3569-0233-4f3b-833b-fdd321a4bfa5	nationwidechildrens.org_clinical.TCGA-BJ-A45E.xml	1033143ca49de958889b041e27b77245	47178	released
cd110fe2-6ed8-4976-98a2-e2dc98d9d924	TCGA-EL-A3ZO.FF6B5F00-9DE1-4073-AC35-7B65378B73EB.PDF	e2e9524dac2ad3f6bde8b44af882244c	112978	released
374e79e1-353a-4276-bae6-344e0e4c3039	TCGA-FY-A40L.8DFD83AE-8458-4F8C-96D8-A022E75D2BC9.PDF	0080501f0af9e465fcbbde826c922e73	244301	released
5f8afe73-eb8f-4afa-92d7-7996d29349fa	nationwidechildrens.org_omf.TCGA-E3-A3E5.xml	24a9e0e9dd389930c0ff22fe720f79f3	11120	released
83b05313-139a-42d3-88e2-8fddb10be78a	nationwidechildrens.org_clinical.TCGA-E3-A3E5.xml	b7ca6910816e5e1c8b9de1169371f073	69927	released
d8eb0635-5de0-4e70-aa06-b52861880e3e	TCGA-EM-A4FH.2D5F749F-4D86-4CDE-9EA2-2FB4E3C894AC.PDF	0ccc6df8bf6be5736ad1fa736d3e3ae5	248636	released
0696418e-b396-4c5b-a4b4-ae0d1c6b11d4	TCGA-E3-A3DZ.B9BD9C12-4F77-4B8F-9C8E-316CA441FC6A.PDF	90150a2d973a43e19c849947f4de19d8	75812	released
099e784e-1aac-4efb-842e-b81538af0292	TCGA-EM-A1YA.2156B952-C5C8-40EF-BEE9-41C9B43D8A74.PDF	4eeca3bcdd158948a16962d9f790a21f	132922	released
e90650e5-c149-44ae-8ffa-88f18b72d903	nationwidechildrens.org_clinical.TCGA-ET-A3DS.xml	214b51ee21a28515f1f8c4e14c81e7e4	53948	released
67c6e098-5cff-469b-9842-dbf5adb1cd3b	TCGA-ET-A3DS.7EFF2F11-7160-4259-904F-44D39C1C0243.PDF	e14e6c701aa95396062ff8bf299d2d94	52201	released
ec8ec173-0cec-4da0-a7c1-0fe7c7c767cf	nationwidechildrens.org_clinical.TCGA-EL-A3D4.xml	622cb4ac0bcb2c48d977b95b3251b327	64632	released
dc3c06a4-f923-4222-83d2-9f6bedee8a1d	nationwidechildrens.org_clinical.TCGA-EL-A4KH.xml	5dfc4681465c81e0ae36584a557f809f	51627	released
d7769a3b-cdc1-4a32-bbd9-e4aac77e58c8	TCGA-FY-A3RA.370C33BA-DDB3-4DA9-984E-68037C4C5D73.PDF	78184591bf51f11d8ea071b0f05e1667	80377	released
d1fa51f5-e10d-4aa1-a53b-fe72e677e32b	nationwidechildrens.org_clinical.TCGA-FY-A3RA.xml	ef04c2b76c04989cda5bbe33fa21346f	52175	released
876025cd-e53e-46dc-989a-6565fdac6cb9	TCGA-E3-A3E0.7182D9F1-4059-4753-83EE-EB2669B1F413.PDF	289accff38ef146b7e50679c72549714	93632	released
daa7564f-94e6-480d-a192-9e8523e01613	nationwidechildrens.org_clinical.TCGA-E3-A3E0.xml	4d7e195093c1f7b3ba34aa3e7cd5919e	46222	released
bf622556-56d4-4c5f-a7ad-d68f8373604d	nationwidechildrens.org_clinical.TCGA-FE-A232.xml	2bec2ec21aaaa80960f3e6f58c0e2002	58929	released
ceda940a-4244-4c02-8170-edc9a8d11433	TCGA-BJ-A0ZC.963F72D4-5416-48E1-972B-2DD8ED0B68E8.PDF	859b1702e7a3439dd6095a11810e464a	224893	released
e50fd804-5fdb-4fd6-872e-4be06860f725	TCGA-EM-A2CU.77194F16-66D9-4D4F-B111-0AC53989F6DC.PDF	0df25f0f6c728c40ffa9f972e28efffe	187581	released
89b6b735-c2c9-4a62-857b-2fdea2b87b68	nationwidechildrens.org_clinical.TCGA-EM-A3AN.xml	4c0da0cbe5752e0e976cade85e6b7d4f	58121	released
ddfc66f3-b106-44dd-90b3-ba5988067a09	TCGA-EM-A3AN.44BB965E-D260-47EA-9FA9-C5CEEED6C0F6.PDF	7d4496e24782ffa96f037cbb68c4a46e	244237	released
a1f2f531-ea94-4e52-9ae7-0c41f5d98259	nationwidechildrens.org_clinical.TCGA-J8-A42S.xml	520714778727b6baf7af82ebf7bc45f8	34238	released
eeaaf6a4-63e4-43ee-90c5-995a6e178958	TCGA-EL-A3ZT.F19BB96F-31BF-466F-B1FB-0CBB1EE89A88.PDF	2b14ca5f95f287c8cec59e9fc6cc0590	89488	released
b20caa60-e1e3-4b41-a8ce-a32e0ab9e718	TCGA-EL-A4JX.1B5E8571-DB8F-49A3-85C0-66FE037DC1E3.PDF	d284b201e3258091f880236fef1cd614	95729	released
f8e92b58-9932-4603-b5af-b5fc42a9cd7b	nationwidechildrens.org_clinical.TCGA-E3-A3E3.xml	a09b3a7e704f38e9e8d3d45c3d71a6c1	70516	released
bf682da6-93a6-44b7-8e62-820ecb901f69	TCGA-EM-A3AI.BFE17AA0-1A15-4BBE-B46B-87F4DDF40D4F.PDF	f62053cbe988e66a511e0c8337aed61c	119998	released
5ad5dcdb-bfe3-4c78-a58f-86c0eb0ba684	nationwidechildrens.org_clinical.TCGA-EM-A3AI.xml	a214234bfd9d7b1e79ec239fec69b6bc	40463	released
80e6956c-c5a7-4f2d-b40a-2f5c86a2be47	nationwidechildrens.org_clinical.TCGA-BJ-A0ZC.xml	53dacc01e7d2a6bb51b3e993a72f4bed	40700	released
f6cc6410-5a78-4e32-bd5d-c014b7ae4019	nationwidechildrens.org_clinical.TCGA-EM-A22O.xml	62e6efec0edd1b91716b62b94d23b3bf	63226	released
dc0ddb31-d3ca-402e-9c9d-f47d3dd67799	TCGA-EM-A22O.3D5E6A4E-1626-414F-91BC-009A03C57016.PDF	619900c68ab04526bdec3ea761449762	207659	released
854c71f0-5371-4978-b61e-1dbba5379d5d	TCGA-DE-A0Y2.E564FC79-47F7-4CE8-873D-3A8B697C7FF8.PDF	9a90dda89569c979ba63204724f3873e	99238	released
e19699a5-2d4b-4aca-a383-68ef1de5c7c2	nationwidechildrens.org_clinical.TCGA-DE-A0Y2.xml	b6256b4fac0a271ea86b1dfcb360839d	58363	released
765c35f7-c00e-4c94-806a-c8648692b3e7	nationwidechildrens.org_clinical.TCGA-ET-A40Q.xml	5bd27e2028f9131a8e5e95e14b96453f	53238	released
4777f756-a44a-4f55-bc81-ddd24101f853	TCGA-ET-A40Q.D0250E29-21AE-4A68-B3F4-2DD739A5D088.PDF	e11acd64e954119a8aae4e143ce29c97	67122	released
84ad24b9-612c-40bf-a34e-37619efa08b8	nationwidechildrens.org_clinical.TCGA-EL-A4JV.xml	1c4b8fdab0be6647b5f5d67761e4d6fe	51847	released
07e0649a-a4f3-4082-8b4a-4c87d41111e6	TCGA-CE-A27D.5261BBFC-934D-4929-BB25-1C5A49DAFB00.PDF	e6cedcdb22a2a3df54b58c443eb72947	432901	released
753aa21a-ab01-4ff4-8db6-b61d91a383fe	TCGA-ET-A4KN.440686B6-A7D3-4817-9CBB-2C0CEA3C440D.PDF	ceb17473e17d8668379ee52fc2ed0825	77299	released
2d771fa1-688f-45d7-8414-02248e04386a	TCGA-EM-A1CV.02C9BA4F-692D-4658-ABE4-89C22A0D512F.PDF	701c4862590dcb5f991f7de8404c2e92	131135	released
80c78f06-9f54-4f69-bbd6-61485a581762	nationwidechildrens.org_clinical.TCGA-KS-A41I.xml	4fde5f2c90ce7d60af495ad3508f2847	44428	released
e1d7e0be-9caa-4eee-9ed9-f80fd74a206c	TCGA-EL-A3MY.2F9CD81A-D55E-4C8A-8524-9FFA71F3B3C2.PDF	548738176f7fd06813b9f88da03de82f	155402	released
f081420e-b3a1-4336-839d-4fb667ad0599	nationwidechildrens.org_omf.TCGA-EL-A3MY.xml	dded578919bd0f3f0dd717ef580a55c4	10981	released
e01d7265-9c03-442e-b8bf-99f6e7fb66c9	TCGA-DJ-A13O.607A9AB4-E9E6-434A-AF81-C11035C93174.PDF	94a025c51fdfa987b43846008f992653	132852	released
f8282b5c-9b7c-4752-9288-c939629cb298	TCGA-BJ-A45H.5D8E581C-D899-4D0C-A178-32AAD520D80F.PDF	1dab8e091091740003b84eb9a4e4f2e6	215177	released
38aff01b-3637-47d8-a0d5-5eeb6801ceee	TCGA-EM-A2CK.993E18F7-4FD8-4867-8921-55182FE4BFBA.PDF	249145a7f27b2cea9988118f39c8228b	216573	released
b3b16c85-bfa8-492f-843e-03d8fbd501f9	TCGA-DJ-A3V2.7F24A721-5F52-4FEE-B832-3CC0614C9E46.PDF	543509b7a3f936a4dd307cfbecbcd425	101975	released
e1c619ab-06f2-4813-bc92-dfdfeab4b538	TCGA-DE-A2OL.2562FA10-66F8-41BF-B73E-8D78EBEDD7EB.PDF	47af413ab966f78c85a66a9f5a891a88	139951	released
05500da5-6828-447e-8298-51eec6cbfe4d	nationwidechildrens.org_clinical.TCGA-FK-A4UB.xml	822d7ff553f32bed037ccb20c761ccd5	52975	released
7e9ce7cb-ea9d-4b58-a618-fa946130e37e	nationwidechildrens.org_clinical.TCGA-FY-A3W9.xml	6e1219bf8fdd2be189bedfdb6efe91ff	57665	released
b873b5c6-809b-4df1-af60-8d8931f94c4f	nationwidechildrens.org_clinical.TCGA-ET-A39T.xml	163e5eec93e6cd143cacd96bd799efc7	53177	released
eee0aab5-72ec-4d2e-94b2-7b1db457b3ae	TCGA-DE-A69K.4AD8C17F-1301-4FF4-9B71-257AEFDE5484.PDF	939e072ae768a44aba9f1c696cff5876	226723	released
6a878909-35b3-4843-8086-d5f1c73397f3	TCGA-FE-A237.C66683CA-DB7D-4451-AC28-E91FD6FA651E.PDF	41522988aa7f5e5acb3d59cbb1db81eb	179162	released
1d452be1-d9d5-476e-8273-486264b65aff	nationwidechildrens.org_clinical.TCGA-DE-A69K.xml	6d0160d7e9462e612209a91115226d88	52665	released
5d2e16e1-3093-4b0a-9ee4-124144ac973f	TCGA-ET-A25M.9140CD19-069D-4F54-82C8-6823CE2C2914.PDF	a7889dbbb38121a7d900afe97d53ede1	87045	released
6d6e1a23-2246-4f55-9cb4-07fbebfeedc1	TCGA-ET-A2N5.ED2E0C13-EB17-4947-995A-C3CFDA4F71E6.PDF	bd406a222ba40f3d0965f5a2cdffbf9f	60877	released
c1d571ba-8a3e-445b-a623-649e6c062411	nationwidechildrens.org_clinical.TCGA-EM-A2P0.xml	a79ad97d9aeeb68d97dd9685e3c2e3cb	45335	released
6cd86302-0643-4b01-94ff-1f153b679427	TCGA-CE-A483.A8449805-4FFB-4546-9280-B3E801F02AAD.PDF	27197144661dba8146c660294d31669c	433296	released
cfcbfa47-5c8b-4968-9085-82d8e88756bd	TCGA-EM-A22Q.0BD8BD3E-681E-4604-8385-B3829BFD83CD.PDF	79e51174f7ea1d10492473504f2b46eb	160252	released
e01474a4-02fd-4f72-a6ec-be31808ccd31	TCGA-EL-A3GX.0449885B-38F1-423D-94F1-F34F9AD0A660.PDF	eebfec07f9b126b1c652ebbb8141d349	177782	released
ef094d82-fa4a-4f3a-9a62-53a7e1fdd585	nationwidechildrens.org_clinical.TCGA-EL-A3GX.xml	d831e57ede39256ad32a0b38898af527	52987	released
5c7107f8-4e69-4a67-bc70-0961072002fd	nationwidechildrens.org_clinical.TCGA-DE-A4MC.xml	d75d5b6c3d10b73ed5bd8ee35ef0b001	53473	released
8bbcaa54-47a7-43e6-84ae-4a867bc580d9	nationwidechildrens.org_clinical.TCGA-DO-A2HM.xml	95859774a538d25973b7703e02734183	46500	released
b57dd1ee-9da3-41cf-974c-e4707298b5b5	nationwidechildrens.org_clinical.TCGA-EL-A3T0.xml	b8dbe014ebf073c65f8bbae2d3ba1a7f	51989	released
6ee33a4a-4da8-48a2-bd18-3af6840d417e	nationwidechildrens.org_clinical.TCGA-DJ-A4V5.xml	be3b64d4cdd3b5b5ae179aea4ff84e13	65706	released
ba682a64-7cf1-4788-87bf-a8c78b661cbc	nationwidechildrens.org_clinical.TCGA-IM-A3U2.xml	af86b8a1fcc8b1ce1c65205e03cf7f5a	53030	released
a3d94567-7c67-4d55-8185-05d65947ac2a	nationwidechildrens.org_clinical.TCGA-DE-A4M9.xml	249d7ca159ef94653d29e1ef8ac9dd81	51972	released
62a177fd-ebb5-473e-a854-06c8e49d11dd	TCGA-DE-A4M9.B3CF4E37-3430-4092-BC7D-5E5534DCE531.PDF	0fa3650c5a8c44d4820dfb4e2691345a	149474	released
37bc2492-53f0-44b4-b417-a7706052f309	nationwidechildrens.org_clinical.TCGA-BJ-A0Z9.xml	23f28f3d2cf3ad2f6d7b70f77a941ac1	53001	released
3f72d667-ef0c-440b-8f3f-3768aa8b1681	TCGA-ET-A39N.005A9931-5051-4739-AA85-86238410CEC4.PDF	1334963367ba28a836a21ebeddcab805	48984	released
6a123704-e7fc-4226-aaf1-8c08262084a8	TCGA-E8-A416.EC98D84D-CD30-4F1A-A262-2D835764A111.PDF	ad054732cc13e49ee401706cb1ce61bf	56013	released
5f9e7198-06cf-4424-8b31-3d7d8a85dc86	nationwidechildrens.org_clinical.TCGA-EL-A4K9.xml	ae7020c9ed803935efa470605637dbe1	51582	released
a71a55d4-19e3-478a-86ce-fe01d6335631	nationwidechildrens.org_clinical.TCGA-ET-A3BX.xml	a2d1ad72db0d1b849e91e0ed7475974b	53147	released
2a8a248f-6f81-4d8f-9422-39061587fa1c	TCGA-BJ-A0ZJ.A91C8B9B-D16A-4D79-A078-6F61ECEEECB4.PDF	4955189fdc4e8ad9f2ef5e38c9f992e7	240014	released
50d42257-fe12-4d57-a09a-1e6294371bf8	nationwidechildrens.org_clinical.TCGA-EL-A3T9.xml	09f355bfe4727d804ddfa689a748d008	33860	released
ba38b5af-3b56-4973-a4fa-e7b1c28fc40d	nationwidechildrens.org_clinical.TCGA-BJ-A0ZJ.xml	ee00f760a6986261ad683148ca24d08e	53683	released
